GCF_040012695.1	ASM4001269v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/012/695/GCF_040012695.1_ASM4001269v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/012/695/GCA_040012695.1_ASM4001269v1
GCF_040012675.1	ASM4001267v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/012/675/GCF_040012675.1_ASM4001267v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/012/675/GCA_040012675.1_ASM4001267v1
GCF_040012655.1	ASM4001265v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/012/655/GCF_040012655.1_ASM4001265v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/012/655/GCA_040012655.1_ASM4001265v1
GCF_040012635.1	ASM4001263v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/012/635/GCF_040012635.1_ASM4001263v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/012/635/GCA_040012635.1_ASM4001263v1
GCF_040012615.1	ASM4001261v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/012/615/GCF_040012615.1_ASM4001261v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/012/615/GCA_040012615.1_ASM4001261v1
GCF_040012555.1	ASM4001255v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/012/555/GCF_040012555.1_ASM4001255v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/012/555/GCA_040012555.1_ASM4001255v1
GCF_040012595.1	ASM4001259v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/012/595/GCF_040012595.1_ASM4001259v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/012/595/GCA_040012595.1_ASM4001259v1
GCF_040012575.1	ASM4001257v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/012/575/GCF_040012575.1_ASM4001257v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/012/575/GCA_040012575.1_ASM4001257v1
GCF_040012535.1	ASM4001253v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/012/535/GCF_040012535.1_ASM4001253v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/012/535/GCA_040012535.1_ASM4001253v1
GCF_040012515.1	ASM4001251v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/012/515/GCF_040012515.1_ASM4001251v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/012/515/GCA_040012515.1_ASM4001251v1
GCF_040012455.1	ASM4001245v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/012/455/GCF_040012455.1_ASM4001245v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/012/455/GCA_040012455.1_ASM4001245v1
GCF_040009895.1	ASM4000989v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/895/GCF_040009895.1_ASM4000989v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/895/GCA_040009895.1_ASM4000989v1
GCF_040009875.1	ASM4000987v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/875/GCF_040009875.1_ASM4000987v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/875/GCA_040009875.1_ASM4000987v1
GCA_040009815.1	ASM4000981v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/815/GCA_040009815.1_ASM4000981v1
GCF_040009825.1	ASM4000982v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/825/GCF_040009825.1_ASM4000982v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/825/GCA_040009825.1_ASM4000982v1
GCF_040009835.1	ASM4000983v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/835/GCF_040009835.1_ASM4000983v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/835/GCA_040009835.1_ASM4000983v1
GCF_040009795.1	ASM4000979v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/795/GCF_040009795.1_ASM4000979v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/795/GCA_040009795.1_ASM4000979v1
GCF_040009775.1	ASM4000977v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/775/GCF_040009775.1_ASM4000977v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/775/GCA_040009775.1_ASM4000977v1
GCF_040009725.1	ASM4000972v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/725/GCF_040009725.1_ASM4000972v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/725/GCA_040009725.1_ASM4000972v1
GCA_040009735.1	ASM4000973v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/735/GCA_040009735.1_ASM4000973v1
GCF_040009705.1	ASM4000970v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/705/GCF_040009705.1_ASM4000970v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/705/GCA_040009705.1_ASM4000970v1
GCF_040009695.1	ASM4000969v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/695/GCF_040009695.1_ASM4000969v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/695/GCA_040009695.1_ASM4000969v1
GCF_040009675.1	ASM4000967v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/675/GCF_040009675.1_ASM4000967v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/675/GCA_040009675.1_ASM4000967v1
GCF_040009645.1	ASM4000964v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/645/GCF_040009645.1_ASM4000964v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/645/GCA_040009645.1_ASM4000964v1
GCF_040009625.1	ASM4000962v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/625/GCF_040009625.1_ASM4000962v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/625/GCA_040009625.1_ASM4000962v1
GCF_040009615.1	ASM4000961v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/615/GCF_040009615.1_ASM4000961v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/615/GCA_040009615.1_ASM4000961v1
GCF_040009585.1	ASM4000958v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/585/GCF_040009585.1_ASM4000958v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/585/GCA_040009585.1_ASM4000958v1
GCF_040009575.1	ASM4000957v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/575/GCF_040009575.1_ASM4000957v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/575/GCA_040009575.1_ASM4000957v1
GCF_040009555.1	ASM4000955v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/555/GCF_040009555.1_ASM4000955v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/555/GCA_040009555.1_ASM4000955v1
GCF_040009505.1	ASM4000950v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/505/GCF_040009505.1_ASM4000950v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/505/GCA_040009505.1_ASM4000950v1
GCF_040009495.1	ASM4000949v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/495/GCF_040009495.1_ASM4000949v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/495/GCA_040009495.1_ASM4000949v1
GCF_040009485.1	ASM4000948v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/485/GCF_040009485.1_ASM4000948v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/485/GCA_040009485.1_ASM4000948v1
GCF_040009475.1	ASM4000947v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/475/GCF_040009475.1_ASM4000947v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/475/GCA_040009475.1_ASM4000947v1
GCF_040009445.1	ASM4000944v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/445/GCF_040009445.1_ASM4000944v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/445/GCA_040009445.1_ASM4000944v1
GCF_040009435.1	ASM4000943v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/435/GCF_040009435.1_ASM4000943v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/435/GCA_040009435.1_ASM4000943v1
GCF_040009405.1	ASM4000940v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/405/GCF_040009405.1_ASM4000940v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/405/GCA_040009405.1_ASM4000940v1
GCF_040009385.1	ASM4000938v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/385/GCF_040009385.1_ASM4000938v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/385/GCA_040009385.1_ASM4000938v1
GCF_040009375.1	ASM4000937v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/375/GCF_040009375.1_ASM4000937v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/375/GCA_040009375.1_ASM4000937v1
GCF_040009355.1	ASM4000935v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/355/GCF_040009355.1_ASM4000935v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/355/GCA_040009355.1_ASM4000935v1
GCF_040009325.1	ASM4000932v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/325/GCF_040009325.1_ASM4000932v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/325/GCA_040009325.1_ASM4000932v1
GCF_040009315.1	ASM4000931v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/315/GCF_040009315.1_ASM4000931v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/315/GCA_040009315.1_ASM4000931v1
GCF_040009295.1	ASM4000929v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/295/GCF_040009295.1_ASM4000929v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/295/GCA_040009295.1_ASM4000929v1
GCF_040009275.1	ASM4000927v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/275/GCF_040009275.1_ASM4000927v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/275/GCA_040009275.1_ASM4000927v1
GCF_040009255.1	ASM4000925v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/255/GCF_040009255.1_ASM4000925v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/255/GCA_040009255.1_ASM4000925v1
GCF_040009235.1	ASM4000923v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/235/GCF_040009235.1_ASM4000923v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/235/GCA_040009235.1_ASM4000923v1
GCF_040009155.1	ASM4000915v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/155/GCF_040009155.1_ASM4000915v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/155/GCA_040009155.1_ASM4000915v1
GCF_040009205.1	ASM4000920v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/205/GCF_040009205.1_ASM4000920v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/205/GCA_040009205.1_ASM4000920v1
GCF_040009175.1	ASM4000917v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/175/GCF_040009175.1_ASM4000917v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/175/GCA_040009175.1_ASM4000917v1
GCF_040009135.1	ASM4000913v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/135/GCF_040009135.1_ASM4000913v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/135/GCA_040009135.1_ASM4000913v1
GCF_040009115.1	ASM4000911v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/115/GCF_040009115.1_ASM4000911v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/115/GCA_040009115.1_ASM4000911v1
GCA_040009085.1	ASM4000908v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/085/GCA_040009085.1_ASM4000908v1
GCF_040009075.1	ASM4000907v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/075/GCF_040009075.1_ASM4000907v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/075/GCA_040009075.1_ASM4000907v1
GCF_040009055.1	ASM4000905v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/055/GCF_040009055.1_ASM4000905v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/055/GCA_040009055.1_ASM4000905v1
GCF_040009035.1	ASM4000903v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/035/GCF_040009035.1_ASM4000903v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/035/GCA_040009035.1_ASM4000903v1
GCF_040009015.1	ASM4000901v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/009/015/GCF_040009015.1_ASM4000901v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/009/015/GCA_040009015.1_ASM4000901v1
GCF_040008995.1	ASM4000899v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/995/GCF_040008995.1_ASM4000899v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/995/GCA_040008995.1_ASM4000899v1
GCF_040008975.1	ASM4000897v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/975/GCF_040008975.1_ASM4000897v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/975/GCA_040008975.1_ASM4000897v1
GCF_040008955.1	ASM4000895v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/955/GCF_040008955.1_ASM4000895v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/955/GCA_040008955.1_ASM4000895v1
GCF_040008935.1	ASM4000893v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/935/GCF_040008935.1_ASM4000893v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/935/GCA_040008935.1_ASM4000893v1
GCF_040008915.1	ASM4000891v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/915/GCF_040008915.1_ASM4000891v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/915/GCA_040008915.1_ASM4000891v1
GCF_040008895.1	ASM4000889v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/895/GCF_040008895.1_ASM4000889v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/895/GCA_040008895.1_ASM4000889v1
GCF_040008875.1	ASM4000887v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/875/GCF_040008875.1_ASM4000887v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/875/GCA_040008875.1_ASM4000887v1
GCF_040008855.1	ASM4000885v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/855/GCF_040008855.1_ASM4000885v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/855/GCA_040008855.1_ASM4000885v1
GCF_040008825.1	ASM4000882v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/825/GCF_040008825.1_ASM4000882v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/825/GCA_040008825.1_ASM4000882v1
GCF_040008815.1	ASM4000881v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/815/GCF_040008815.1_ASM4000881v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/815/GCA_040008815.1_ASM4000881v1
GCF_040008785.1	ASM4000878v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/785/GCF_040008785.1_ASM4000878v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/785/GCA_040008785.1_ASM4000878v1
GCF_040008775.1	ASM4000877v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/775/GCF_040008775.1_ASM4000877v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/775/GCA_040008775.1_ASM4000877v1
GCF_040008755.1	ASM4000875v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/755/GCF_040008755.1_ASM4000875v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/755/GCA_040008755.1_ASM4000875v1
GCF_040008725.1	ASM4000872v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/725/GCF_040008725.1_ASM4000872v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/725/GCA_040008725.1_ASM4000872v1
GCF_040008715.1	ASM4000871v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/715/GCF_040008715.1_ASM4000871v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/715/GCA_040008715.1_ASM4000871v1
GCF_040008695.1	ASM4000869v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/695/GCF_040008695.1_ASM4000869v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/695/GCA_040008695.1_ASM4000869v1
GCF_040008675.1	ASM4000867v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/675/GCF_040008675.1_ASM4000867v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/675/GCA_040008675.1_ASM4000867v1
GCF_040008625.1	ASM4000862v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/625/GCF_040008625.1_ASM4000862v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/625/GCA_040008625.1_ASM4000862v1
GCF_040008635.1	ASM4000863v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/635/GCF_040008635.1_ASM4000863v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/635/GCA_040008635.1_ASM4000863v1
GCF_040008615.1	ASM4000861v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/615/GCF_040008615.1_ASM4000861v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/615/GCA_040008615.1_ASM4000861v1
